YEAR,QUARTER,ID,Nowcast,Forecast
2010,3,428,1146.58,1133.01
2010,3,446,1198.38,1224.18
2010,3,463,1217.85,1228.50
2010,3,472,1281.80,1304.20
2010,3,483,1263.30,1313.30
2010,3,484,#N/A,#N/A
2010,3,498,#N/A,#N/A
2010,3,504,1225.69,1255.25
2010,3,507,1225.00,1275.00
2010,3,510,1144.40,1165.00
2010,3,518,1343.27,1359.48
2010,3,520,#N/A,#N/A
2010,3,527,1140.00,1135.00
2010,3,528,#N/A,#N/A
2010,3,532,#N/A,#N/A
2010,3,535,1253.00,1293.00
2010,3,540,1214.80,1242.60
2010,3,546,1230.00,1260.00
2010,3,548,1157.03,1146.84
2010,3,549,#N/A,#N/A
2010,3,551,#N/A,#N/A
2010,3,555,1198.10,1220.10
2010,3,556,#N/A,#N/A
2010,3,558,#N/A,#N/A
2010,3,560,#N/A,#N/A
2010,3,561,1322.50,1351.20
2010,3,563,1208.70,1224.41
2010,3,566,1300.00,1340.00
2010,4,407,1231.10,1256.36
2010,4,411,1346.10,1350.10
2010,4,420,#N/A,#N/A
2010,4,421,1249.63,1264.31
2010,4,422,1314.70,1358.00
2010,4,424,#N/A,#N/A
2010,4,426,1267.27,1254.81
2010,4,428,1197.90,1207.82
2010,4,431,1140.90,1150.60
2010,4,446,1255.18,1272.40
2010,4,456,1353.66,1378.30
2010,4,463,1239.86,1255.46
2010,4,472,1304.20,1348.30
2010,4,483,1431.70,1481.70
2010,4,484,#N/A,#N/A
2010,4,498,#N/A,#N/A
2010,4,504,1267.49,1298.05
2010,4,506,1415.80,1286.70
2010,4,507,1275.00,1290.00
2010,4,508,1346.45,1346.45
2010,4,510,1261.00,1287.50
2010,4,516,#N/A,#N/A
2010,4,518,#N/A,1292.23
2010,4,520,#N/A,#N/A
2010,4,523,1237.60,1249.00
2010,4,524,#N/A,#N/A
2010,4,526,#N/A,#N/A
2010,4,527,1265.00,1268.00
2010,4,528,#N/A,#N/A
2010,4,532,#N/A,#N/A
2010,4,535,1288.00,1328.00
2010,4,540,1225.70,1392.00
2010,4,541,1262.33,1291.83
2010,4,542,#N/A,#N/A
2010,4,546,1277.00,1297.00
2010,4,548,1191.04,1186.50
2010,4,549,#N/A,#N/A
2010,4,555,1209.10,1230.80
2010,4,556,#N/A,#N/A
2010,4,557,1172.79,1192.06
2010,4,558,1375.20,1391.89
2010,4,560,#N/A,#N/A
2010,4,563,1244.18,1259.75
2011,1,407,1256.36,1271.34
2011,1,411,1432.20,1445.50
2011,1,420,#N/A,#N/A
2011,1,422,1298.30,1341.50
2011,1,423,1250.80,1270.47
2011,1,424,#N/A,#N/A
2011,1,426,1251.05,1275.08
2011,1,428,1273.15,1206.28
2011,1,431,1114.80,1133.30
2011,1,446,1251.04,1257.78
2011,1,456,1557.80,1600.82
2011,1,483,1295.70,1345.70
2011,1,484,#N/A,#N/A
2011,1,498,#N/A,#N/A
2011,1,504,1269.79,1291.45
2011,1,506,1263.75,1172.69
2011,1,507,1285.00,1300.00
2011,1,508,1408.75,1467.51
2011,1,510,1258.40,1279.80
2011,1,516,1461.13,1479.06
2011,1,518,1071.93,1015.47
2011,1,520,#N/A,#N/A
2011,1,524,#N/A,#N/A
2011,1,526,#N/A,#N/A
2011,1,527,1276.00,1292.00
2011,1,528,#N/A,#N/A
2011,1,532,#N/A,#N/A
2011,1,535,1245.00,1280.00
2011,1,538,#N/A,#N/A
2011,1,540,1441.58,1442.54
2011,1,542,#N/A,#N/A
2011,1,548,1237.08,1233.66
2011,1,549,#N/A,#N/A
2011,1,553,1259.57,1278.05
2011,1,555,1235.40,1277.40
2011,1,556,#N/A,#N/A
2011,1,557,1248.40,1277.80
2011,1,558,1457.62,1469.19
2011,1,560,#N/A,#N/A
2011,1,561,1376.60,1410.40
2011,1,563,1246.08,1259.87
2011,1,564,#N/A,#N/A
2011,1,568,1385.78,1387.52
2011,2,407,1271.30,1277.30
2011,2,411,1416.90,1467.00
2011,2,420,#N/A,#N/A
2011,2,422,1334.80,1379.30
2011,2,423,1279.20,1305.66
2011,2,424,#N/A,#N/A
2011,2,426,1272.70,1296.23
2011,2,431,1262.90,1266.40
2011,2,446,#N/A,#N/A
2011,2,463,1279.98,1300.11
2011,2,472,1288.30,1303.50
2011,2,483,1429.30,1479.30
2011,2,484,#N/A,#N/A
2011,2,498,#N/A,#N/A
2011,2,504,1302.19,1321.30
2011,2,506,1209.10,1241.90
2011,2,507,1300.00,1317.00
2011,2,508,#N/A,#N/A
2011,2,510,1298.20,1311.10
2011,2,516,1406.44,1423.70
2011,2,518,1181.19,1159.90
2011,2,520,#N/A,#N/A
2011,2,523,1265.70,1276.00
2011,2,524,#N/A,#N/A
2011,2,526,#N/A,#N/A
2011,2,527,1305.00,1331.00
2011,2,532,#N/A,#N/A
2011,2,533,#N/A,#N/A
2011,2,535,#N/A,#N/A
2011,2,540,1379.20,1451.20
2011,2,542,#N/A,#N/A
2011,2,546,1250.00,1265.00
2011,2,548,1212.91,1248.32
2011,2,549,#N/A,#N/A
2011,2,553,#N/A,#N/A
2011,2,555,1277.40,1285.80
2011,2,556,#N/A,#N/A
2011,2,557,1284.19,1315.06
2011,2,558,1412.51,1424.88
2011,2,559,#N/A,#N/A
2011,2,561,1367.10,1346.80
2011,2,563,1293.20,1317.41
2011,2,564,#N/A,#N/A
2011,2,568,1309.13,1345.23
2011,3,407,1479.95,1536.96
2011,3,420,#N/A,#N/A
2011,3,422,1552.60,1597.20
2011,3,423,1499.80,1526.80
2011,3,426,#N/A,#N/A
2011,3,431,#N/A,#N/A
2011,3,433,#N/A,#N/A
2011,3,446,1489.82,1523.67
2011,3,456,1369.88,1414.02
2011,3,463,1465.42,1460.81
2011,3,472,1507.80,1527.70
2011,3,483,1449.30,1459.30
2011,3,484,#N/A,#N/A
2011,3,498,#N/A,#N/A
2011,3,504,1500.61,1522.63
2011,3,507,1455.35,1453.84
2011,3,510,1483.30,1490.70
2011,3,516,1512.33,1530.89
2011,3,518,1367.70,1337.19
2011,3,520,#N/A,#N/A
2011,3,523,1104.92,1016.53
2011,3,524,1692.00,1619.00
2011,3,527,1463.00,1465.00
2011,3,532,#N/A,#N/A
2011,3,540,#N/A,#N/A
2011,3,542,#N/A,#N/A
2011,3,546,1452.00,1462.00
2011,3,548,1796.25,1755.15
2011,3,549,#N/A,#N/A
2011,3,551,#N/A,#N/A
2011,3,554,1458.00,1470.00
2011,3,555,1487.00,1561.70
2011,3,557,1459.46,1470.38
2011,3,558,1374.68,1396.45
2011,3,561,1252.50,1253.00
2011,3,563,1505.52,1522.54
2011,3,568,1497.82,1521.69
2011,4,407,1536.96,1548.62
2011,4,411,1679.70,1653.50
2011,4,420,#N/A,#N/A
2011,4,421,1565.99,1584.83
2011,4,422,1621.70,1651.60
2011,4,424,#N/A,#N/A
2011,4,426,1649.81,1651.57
2011,4,428,1521.19,1524.42
2011,4,431,1498.50,1508.90
2011,4,433,1568.86,1595.89
2011,4,446,1575.58,1581.48
2011,4,456,1401.75,1420.45
2011,4,463,1575.40,1634.13
2011,4,472,1493.85,1508.07
2011,4,483,1499.30,1519.30
2011,4,498,#N/A,#N/A
2011,4,504,1561.95,1581.12
2011,4,506,1644.06,1569.12
2011,4,507,1568.99,1561.49
2011,4,508,1498.78,1497.55
2011,4,510,1539.90,1552.30
2011,4,518,1471.77,1507.52
2011,4,520,#N/A,#N/A
2011,4,523,1562.58,1579.46
2011,4,524,1419.00,1566.00
2011,4,526,#N/A,#N/A
2011,4,527,1505.50,1544.50
2011,4,532,#N/A,#N/A
2011,4,535,1567.00,1597.00
2011,4,540,1452.70,1454.20
2011,4,542,#N/A,#N/A
2011,4,546,1552.10,1562.10
2011,4,548,1641.62,1562.88
2011,4,549,#N/A,#N/A
2011,4,553,#N/A,#N/A
2011,4,554,1540.00,1550.00
2011,4,555,1552.90,1548.60
2011,4,556,#N/A,#N/A
2011,4,557,1500.78,1504.74
2011,4,558,1520.53,1567.46
2011,4,559,#N/A,#N/A
2011,4,560,#N/A,#N/A
2011,4,563,1570.35,1604.91
2011,4,564,#N/A,#N/A
2011,4,568,1665.68,1705.33
2012,1,407,1548.60,1608.10
2012,1,420,#N/A,#N/A
2012,1,421,#N/A,#N/A
2012,1,422,1642.20,1677.90
2012,1,423,1621.03,1644.84
2012,1,424,#N/A,#N/A
2012,1,426,1666.75,1654.41
2012,1,428,1608.25,1617.64
2012,1,431,1635.80,1626.30
2012,1,433,1594.09,1629.55
2012,1,446,1581.75,1588.09
2012,1,456,1563.16,1585.37
2012,1,472,1592.91,1613.14
2012,1,483,1550.80,1575.80
2012,1,484,#N/A,#N/A
2012,1,504,1600.98,1620.63
2012,1,506,1512.00,1490.11
2012,1,507,1569.00,1619.94
2012,1,508,1515.71,1601.48
2012,1,510,1605.80,1616.10
2012,1,518,1558.86,1499.31
2012,1,520,#N/A,#N/A
2012,1,523,1612.95,1653.30
2012,1,524,1521.00,1582.00
2012,1,527,1590.00,1610.00
2012,1,532,#N/A,#N/A
2012,1,535,1598.00,1618.00
2012,1,540,1650.10,1667.76
2012,1,542,1596.47,1610.24
2012,1,546,1563.00,1571.00
2012,1,548,1527.34,1497.91
2012,1,549,#N/A,#N/A
2012,1,551,#N/A,#N/A
2012,1,553,#N/A,#N/A
2012,1,554,1620.00,1650.00
2012,1,555,1564.70,1626.30
2012,1,556,#N/A,#N/A
2012,1,557,1558.55,1558.11
2012,1,558,1628.02,1644.73
2012,1,559,#N/A,#N/A
2012,1,561,1552.10,1564.70
2012,1,563,1632.01,1668.70
2012,1,564,#N/A,#N/A
2012,1,568,1610.50,1633.40
2012,1,569,#N/A,#N/A
2012,2,407,1608.10,1652.20
2012,2,420,#N/A,#N/A
2012,2,421,#N/A,#N/A
2012,2,422,#N/A,#N/A
2012,2,423,1636.60,1672.80
2012,2,424,#N/A,#N/A
2012,2,426,1653.19,1643.90
2012,2,428,1610.64,1619.39
2012,2,431,1517.70,1510.20
2012,2,433,1651.15,1702.00
2012,2,446,#N/A,#N/A
2012,2,463,1602.09,1610.88
2012,2,483,1534.30,1564.30
2012,2,484,#N/A,#N/A
2012,2,504,1615.12,1634.95
2012,2,506,1541.45,1538.82
2012,2,507,1598.11,1634.76
2012,2,508,#N/A,#N/A
2012,2,510,1614.80,1631.00
2012,2,512,1695.00,1725.00
2012,2,518,1487.79,1455.94
2012,2,520,#N/A,#N/A
2012,2,524,1502.00,1569.00
2012,2,527,1680.00,1575.00
2012,2,532,#N/A,#N/A
2012,2,535,1605.00,1630.00
2012,2,540,1609.80,1767.00
2012,2,542,1626.30,1667.46
2012,2,546,1581.00,1586.00
2012,2,548,#N/A,#N/A
2012,2,549,#N/A,#N/A
2012,2,553,#N/A,#N/A
2012,2,556,#N/A,#N/A
2012,2,557,1562.93,1575.20
2012,2,558,#N/A,#N/A
2012,2,559,#N/A,#N/A
2012,2,563,1644.50,1676.06
2012,2,568,1590.26,1603.96
2012,2,569,#N/A,#N/A
2012,3,407,1439.10,1614.50
2012,3,411,#N/A,#N/A
2012,3,420,#N/A,#N/A
2012,3,421,1475.25,1492.99
2012,3,422,1474.70,1503.40
2012,3,423,1436.68,1449.86
2012,3,424,#N/A,#N/A
2012,3,426,1510.72,1531.79
2012,3,428,1679.72,1678.28
2012,3,431,1672.50,1674.50
2012,3,433,#N/A,#N/A
2012,3,446,1458.11,1472.05
2012,3,456,1515.98,1639.42
2012,3,463,1481.26,1494.40
2012,3,472,1433.64,1431.14
2012,3,483,1685.90,1695.90
2012,3,484,#N/A,#N/A
2012,3,504,1460.89,1471.73
2012,3,507,1435.00,1510.00
2012,3,508,1688.20,1671.30
2012,3,510,1470.40,1491.00
2012,3,512,#N/A,#N/A
2012,3,518,1455.94,1470.83
2012,3,520,#N/A,#N/A
2012,3,523,1460.60,1469.40
2012,3,524,1545.00,1541.00
2012,3,526,1731.59,1780.08
2012,3,527,1413.00,1442.00
2012,3,532,#N/A,#N/A
2012,3,533,#N/A,#N/A
2012,3,535,1487.00,1512.00
2012,3,540,1734.80,1534.00
2012,3,542,1472.50,1495.70
2012,3,546,1463.00,1468.00
2012,3,548,#N/A,#N/A
2012,3,549,#N/A,#N/A
2012,3,553,1627.00,1645.00
2012,3,555,1541.90,1661.90
2012,3,556,#N/A,#N/A
2012,3,557,1565.31,1579.11
2012,3,558,1609.56,1636.69
2012,3,559,#N/A,#N/A
2012,3,560,#N/A,#N/A
2012,3,563,1510.21,1520.31
2012,3,568,1649.50,1679.90
2012,3,569,#N/A,#N/A
2012,3,571,#N/A,#N/A
2012,3,572,1566.50,1572.90
2012,4,407,1655.50,1504.20
2012,4,411,1549.38,1532.86
2012,4,426,1526.65,1572.66
2012,4,428,1686.12,1685.46
2012,4,433,#N/A,#N/A
2012,4,446,#N/A,#N/A
2012,4,463,1543.05,1557.11
2012,4,472,1483.32,1495.40
2012,4,483,1701.60,1716.60
2012,4,484,#N/A,#N/A
2012,4,504,1485.94,1496.96
2012,4,506,1483.86,1431.36
2012,4,507,1520.00,1490.00
2012,4,508,1748.35,1685.33
2012,4,510,1514.20,1530.80
2012,4,512,#N/A,#N/A
2012,4,518,#N/A,#N/A
2012,4,520,#N/A,#N/A
2012,4,524,1636.00,1734.00
2012,4,526,1523.19,1546.04
2012,4,527,1500.00,1524.00
2012,4,532,#N/A,#N/A
2012,4,535,1497.00,1527.00
2012,4,540,1597.10,1712.90
2012,4,542,1533.50,#N/A
2012,4,546,1525.00,1530.00
2012,4,548,1447.97,1395.60
2012,4,549,#N/A,#N/A
2012,4,553,#N/A,#N/A
2012,4,555,1661.94,1507.36
2012,4,556,#N/A,#N/A
2012,4,557,1475.32,1472.67
2012,4,559,#N/A,#N/A
2012,4,560,#N/A,#N/A
2012,4,563,1514.49,1556.27
2012,4,568,1722.27,1766.62
2012,4,569,#N/A,#N/A
2012,4,570,1518.42,1533.60
2012,4,571,#N/A,#N/A
2013,1,407,1475.50,1404.60
2013,1,411,1435.64,1456.09
2013,1,420,#N/A,#N/A
2013,1,421,#N/A,#N/A
2013,1,422,1574.60,1605.20
2013,1,423,1595.60,1625.60
2013,1,426,1581.64,1612.33
2013,1,428,1520.30,1520.08
2013,1,433,#N/A,#N/A
2013,1,446,#N/A,#N/A
2013,1,456,#N/A,#N/A
2013,1,463,#N/A,#N/A
2013,1,472,1528.70,1544.90
2013,1,484,#N/A,#N/A
2013,1,504,1543.33,1560.41
2013,1,506,1435.99,1437.79
2013,1,507,1510.00,1520.00
2013,1,510,1553.30,1564.20
2013,1,512,1745.00,1783.00
2013,1,518,1611.71,1591.14
2013,1,520,#N/A,#N/A
2013,1,524,#N/A,#N/A
2013,1,526,1759.46,1773.54
2013,1,527,1416.00,1421.00
2013,1,528,1435.27,1450.85
2013,1,532,#N/A,#N/A
2013,1,535,1545.00,1563.00
2013,1,540,1620.60,1546.50
2013,1,542,1557.09,1576.08
2013,1,546,1510.00,1515.00
2013,1,548,1433.15,1431.90
2013,1,549,#N/A,#N/A
2013,1,551,#N/A,#N/A
2013,1,553,#N/A,#N/A
2013,1,555,1504.50,1545.00
2013,1,556,#N/A,#N/A
2013,1,557,1502.06,1504.72
2013,1,559,#N/A,#N/A
2013,1,560,#N/A,#N/A
2013,1,563,1568.15,1602.66
2013,1,564,#N/A,#N/A
2013,1,568,#N/A,#N/A
2013,1,569,#N/A,#N/A
2013,1,570,1545.00,1568.18
2013,1,571,#N/A,#N/A
2013,1,572,1502.60,1511.90
2013,2,407,1404.58,1469.74
2013,2,411,1483.56,1495.36
2013,2,420,#N/A,#N/A
2013,2,421,1569.03,1593.93
2013,2,422,1605.52,1636.71
2013,2,426,1582.55,1628.23
2013,2,428,1562.96,1542.41
2013,2,433,#N/A,#N/A
2013,2,446,#N/A,#N/A
2013,2,463,#N/A,#N/A
2013,2,484,#N/A,#N/A
2013,2,504,1599.83,1617.53
2013,2,506,#N/A,#N/A
2013,2,507,1525.00,1540.00
2013,2,508,#N/A,#N/A
2013,2,510,1626.60,1644.50
2013,2,512,#N/A,#N/A
2013,2,518,1593.70,1561.02
2013,2,520,#N/A,#N/A
2013,2,524,#N/A,#N/A
2013,2,526,#N/A,#N/A
2013,2,527,1444.00,1439.00
2013,2,528,1499.59,1524.03
2013,2,532,#N/A,#N/A
2013,2,535,1601.00,1627.00
2013,2,540,1609.00,1620.00
2013,2,542,1598.48,1632.32
2013,2,546,1540.00,1548.00
2013,2,548,1464.05,1498.76
2013,2,549,#N/A,#N/A
2013,2,551,#N/A,#N/A
2013,2,553,#N/A,#N/A
2013,2,555,#N/A,#N/A
2013,2,556,#N/A,#N/A
2013,2,557,1723.40,1763.60
2013,2,559,#N/A,#N/A
2013,2,563,1664.93,1703.53
2013,2,568,1510.87,1516.28
2013,2,569,#N/A,#N/A
2013,2,570,1568.10,1591.40
2013,2,571,#N/A,#N/A
2013,2,574,#N/A,#N/A
2013,3,411,#N/A,#N/A
2013,3,420,#N/A,#N/A
2013,3,421,#N/A,#N/A
2013,3,422,1667.80,1696.20
2013,3,424,#N/A,#N/A
2013,3,426,1663.58,1695.11
2013,3,428,#N/A,#N/A
2013,3,433,1659.58,1686.31
2013,3,446,#N/A,#N/A
2013,3,456,#N/A,#N/A
2013,3,463,1626.58,1645.44
2013,3,484,#N/A,#N/A
2013,3,504,1630.24,1648.28
2013,3,506,#N/A,#N/A
2013,3,507,1620.40,1640.00
2013,3,510,1649.60,1667.70
2013,3,512,#N/A,#N/A
2013,3,518,#N/A,#N/A
2013,3,520,#N/A,#N/A
2013,3,524,#N/A,#N/A
2013,3,528,1524.03,1545.53
2013,3,532,#N/A,#N/A
2013,3,540,#N/A,#N/A
2013,3,542,1661.06,1687.17
2013,3,546,1615.30,1620.10
2013,3,548,1515.46,1513.14
2013,3,549,#N/A,#N/A
2013,3,551,#N/A,#N/A
2013,3,553,#N/A,#N/A
2013,3,555,1639.30,1645.60
2013,3,556,#N/A,#N/A
2013,3,557,1630.12,1628.95
2013,3,560,#N/A,#N/A
2013,3,563,1672.37,1698.51
2013,3,570,1591.40,1610.00
2013,3,571,#N/A,#N/A
2013,3,572,#N/A,#N/A
2013,3,574,#N/A,#N/A
2013,3,575,#N/A,#N/A
2013,3,576,1635.64,1669.09
2013,3,577,#N/A,#N/A
2013,4,407,1670.84,1747.09
2013,4,420,#N/A,#N/A
2013,4,421,#N/A,#N/A
2013,4,422,1718.55,1743.76
2013,4,426,1742.67,1759.05
2013,4,428,#N/A,#N/A
2013,4,429,#N/A,#N/A
2013,4,433,#N/A,#N/A
2013,4,446,#N/A,#N/A
2013,4,463,1701.58,1722.30
2013,4,504,1706.34,1725.22
2013,4,506,1622.40,1559.34
2013,4,507,1640.00,1665.00
2013,4,508,1741.08,1773.41
2013,4,510,1706.10,1731.00
2013,4,512,#N/A,#N/A
2013,4,518,#N/A,#N/A
2013,4,520,#N/A,#N/A
2013,4,524,#N/A,#N/A
2013,4,526,#N/A,#N/A
2013,4,527,1474.00,1582.00
2013,4,532,#N/A,#N/A
2013,4,535,1721.00,1747.00
2013,4,540,#N/A,#N/A
2013,4,542,1726.60,1747.50
2013,4,546,1699.00,1704.00
2013,4,548,1600.60,1532.38
2013,4,549,#N/A,#N/A
2013,4,553,#N/A,#N/A
2013,4,555,1685.00,1668.70
2013,4,557,1667.79,1666.85
2013,4,559,#N/A,#N/A
2013,4,563,1734.69,1774.10
2013,4,568,1609.84,1635.75
2013,4,569,#N/A,#N/A
2013,4,570,1706.97,1724.04
2013,4,571,#N/A,#N/A
2013,4,572,#N/A,#N/A
2013,4,574,#N/A,#N/A
2013,4,576,1669.09,1700.82
2013,4,577,1778.60,1817.50
2013,4,579,#N/A,#N/A
2014,1,407,1698.38,1779.89
2014,1,411,1686.60,1710.10
2014,1,420,#N/A,#N/A
2014,1,421,1782.95,#N/A
2014,1,422,#N/A,#N/A
2014,1,424,#N/A,#N/A
2014,1,426,1768.91,1783.17
2014,1,428,1798.70,1830.77
2014,1,429,1703.33,1723.48
2014,1,433,#N/A,#N/A
2014,1,446,#N/A,#N/A
2014,1,463,1783.04,1786.60
2014,1,484,#N/A,#N/A
2014,1,504,1757.18,1776.62
2014,1,506,1703.92,1690.37
2014,1,507,1675.00,1725.00
2014,1,508,#N/A,#N/A
2014,1,510,1748.70,1773.40
2014,1,512,1809.00,1925.00
2014,1,520,#N/A,#N/A
2014,1,524,1683.05,1714.83
2014,1,527,1875.00,1875.00
2014,1,532,#N/A,#N/A
2014,1,535,1738.00,1764.00
2014,1,542,#N/A,#N/A
2014,1,546,1744.00,1754.00
2014,1,548,1706.24,1689.47
2014,1,549,#N/A,#N/A
2014,1,553,#N/A,#N/A
2014,1,555,1668.70,1749.30
2014,1,556,#N/A,#N/A
2014,1,557,1717.20,1718.89
2014,1,559,#N/A,#N/A
2014,1,563,1776.56,1811.91
2014,1,568,1706.06,1711.63
2014,1,569,#N/A,#N/A
2014,1,570,1764.00,1782.52
2014,1,571,#N/A,#N/A
2014,1,572,1650.75,1679.12
2014,1,574,#N/A,#N/A
2014,1,575,#N/A,#N/A
2014,1,576,1646.21,1686.38
2014,1,577,1780.60,1813.90
2014,1,578,#N/A,#N/A
2014,1,579,#N/A,#N/A
2014,2,407,1776.05,1798.30
2014,2,420,#N/A,#N/A
2014,2,421,#N/A,#N/A
2014,2,422,1800.04,1835.00
2014,2,426,1778.50,1802.89
2014,2,428,1805.74,1851.81
2014,2,429,1722.74,1751.21
2014,2,433,#N/A,#N/A
2014,2,446,#N/A,#N/A
2014,2,463,1723.00,1742.00
2014,2,484,#N/A,#N/A
2014,2,504,1781.38,1801.09
2014,2,506,1694.66,1705.29
2014,2,508,#N/A,#N/A
2014,2,510,1784.70,1804.40
2014,2,512,#N/A,#N/A
2014,2,518,#N/A,#N/A
2014,2,520,#N/A,#N/A
2014,2,524,1787.27,1811.91
2014,2,526,#N/A,#N/A
2014,2,532,#N/A,#N/A
2014,2,533,#N/A,#N/A
2014,2,535,1768.00,1798.00
2014,2,542,1775.33,1802.79
2014,2,546,1735.00,1747.00
2014,2,548,1690.17,1696.71
2014,2,549,#N/A,#N/A
2014,2,553,#N/A,#N/A
2014,2,555,1762.70,1807.80
2014,2,556,#N/A,#N/A
2014,2,557,1750.64,1762.79
2014,2,559,#N/A,#N/A
2014,2,563,1813.78,1844.72
2014,2,568,1690.42,1722.52
2014,2,569,#N/A,#N/A
2014,2,570,1810.88,1834.42
2014,2,572,1679.12,1705.65
2014,2,574,#N/A,#N/A
2014,2,576,1808.85,1851.77
2014,2,577,1804.20,1839.20
2014,2,578,#N/A,#N/A
2014,2,579,#N/A,#N/A
2014,3,411,#N/A,#N/A
2014,3,420,#N/A,#N/A
2014,3,421,#N/A,#N/A
2014,3,422,#N/A,#N/A
2014,3,426,1661.30,1688.57
2014,3,428,1572.54,1595.48
2014,3,433,#N/A,#N/A
2014,3,446,#N/A,#N/A
2014,3,463,1445.53,1470.97
2014,3,484,#N/A,#N/A
2014,3,504,1527.00,1581.30
2014,3,506,1585.46,1596.71
2014,3,507,1660.25,1695.50
2014,3,508,#N/A,#N/A
2014,3,510,1488.40,1503.30
2014,3,512,#N/A,#N/A
2014,3,518,#N/A,#N/A
2014,3,520,#N/A,#N/A
2014,3,524,#N/A,#N/A
2014,3,526,#N/A,#N/A
2014,3,527,#N/A,#N/A
2014,3,532,#N/A,#N/A
2014,3,535,1650.00,1670.00
2014,3,542,#N/A,#N/A
2014,3,546,1735.00,1746.00
2014,3,548,1696.71,1724.20
2014,3,549,#N/A,#N/A
2014,3,553,#N/A,#N/A
2014,3,555,1760.10,1737.40
2014,3,556,#N/A,#N/A
2014,3,557,1459.21,1496.81
2014,3,559,#N/A,#N/A
2014,3,563,1411.26,1405.22
2014,3,568,1657.78,1672.31
2014,3,569,#N/A,#N/A
2014,3,570,1549.17,1541.24
2014,3,572,1599.76,1617.27
2014,3,574,#N/A,#N/A
2014,3,575,#N/A,#N/A
2014,3,577,1443.00,1452.50
2014,3,578,#N/A,#N/A
2014,3,579,#N/A,#N/A
2014,3,580,#N/A,#N/A
2014,4,411,1563.10,1560.90
2014,4,421,#N/A,#N/A
2014,4,422,#N/A,#N/A
2014,4,423,1560.40,1616.80
2014,4,426,1656.95,1668.22
2014,4,428,1567.14,1611.45
2014,4,429,1549.50,1591.97
2014,4,433,#N/A,#N/A
2014,4,446,#N/A,#N/A
2014,4,484,#N/A,#N/A
2014,4,504,1676.38,1694.93
2014,4,506,1593.64,1641.58
2014,4,507,1568.70,1575.00
2014,4,510,1529.80,1553.10
2014,4,512,#N/A,#N/A
2014,4,518,1580.99,1609.62
2014,4,520,#N/A,#N/A
2014,4,524,#N/A,#N/A
2014,4,526,#N/A,#N/A
2014,4,527,#N/A,#N/A
2014,4,533,#N/A,#N/A
2014,4,535,1543.00,1563.00
2014,4,542,#N/A,#N/A
2014,4,546,1510.00,1520.00
2014,4,548,1597.41,1624.38
2014,4,549,#N/A,#N/A
2014,4,553,#N/A,#N/A
2014,4,555,1737.40,1457.10
2014,4,556,#N/A,#N/A
2014,4,557,1474.71,1470.24
2014,4,559,#N/A,#N/A
2014,4,560,#N/A,#N/A
2014,4,563,1491.24,1519.50
2014,4,568,1663.45,1663.64
2014,4,569,#N/A,#N/A
2014,4,570,1630.00,1495.00
2014,4,572,1617.27,1638.30
2014,4,574,#N/A,#N/A
2014,4,575,#N/A,#N/A
2014,4,577,1535.74,1636.91
2014,4,578,#N/A,#N/A
2014,4,579,#N/A,#N/A
2015,1,411,#N/A,#N/A
2015,1,421,#N/A,#N/A
2015,1,422,#N/A,#N/A
2015,1,423,1661.30,1683.90
2015,1,426,1685.81,1727.84
2015,1,428,1674.44,1741.36
2015,1,429,1637.72,1661.79
2015,1,433,#N/A,#N/A
2015,1,456,#N/A,#N/A
2015,1,504,1659.49,1677.86
2015,1,506,1624.39,1677.10
2015,1,507,1575.00,1600.00
2015,1,508,#N/A,#N/A
2015,1,510,1611.20,1629.30
2015,1,512,#N/A,#N/A
2015,1,518,#N/A,#N/A
2015,1,520,#N/A,#N/A
2015,1,524,#N/A,#N/A
2015,1,527,1605.00,1616.00
2015,1,542,#N/A,#N/A
2015,1,546,1578.00,1586.00
2015,1,548,1629.23,1650.50
2015,1,549,#N/A,#N/A
2015,1,553,#N/A,#N/A
2015,1,555,1410.98,1558.73
2015,1,556,#N/A,#N/A
2015,1,557,1556.53,1548.62
2015,1,559,#N/A,#N/A
2015,1,563,1583.51,1607.88
2015,1,568,1676.09,1742.52
2015,1,569,#N/A,#N/A
2015,1,570,1495.00,1583.60
2015,1,572,1638.30,1659.11
2015,1,574,#N/A,#N/A
2015,1,575,#N/A,#N/A
2015,1,577,1639.27,1701.45
2015,1,578,#N/A,#N/A
2015,1,579,#N/A,#N/A
2015,1,580,1672.79,1681.09
2015,2,411,#N/A,#N/A
2015,2,422,#N/A,#N/A
2015,2,424,#N/A,#N/A
2015,2,426,1627.60,1661.00
2015,2,428,1403.94,1411.92
2015,2,429,#N/A,#N/A
2015,2,433,#N/A,#N/A
2015,2,456,#N/A,#N/A
2015,2,463,#N/A,#N/A
2015,2,484,#N/A,#N/A
2015,2,504,1649.15,1707.79
2015,2,506,#N/A,#N/A
2015,2,507,1475.00,1525.00
2015,2,510,1583.50,1594.60
2015,2,512,#N/A,#N/A
2015,2,518,#N/A,#N/A
2015,2,520,#N/A,#N/A
2015,2,523,1570.62,1596.64
2015,2,527,1570.00,1570.00
2015,2,532,#N/A,#N/A
2015,2,533,1436.07,1507.87
2015,2,535,1572.00,1587.00
2015,2,542,#N/A,#N/A
2015,2,546,#N/A,#N/A
2015,2,548,1515.99,1570.41
2015,2,549,#N/A,#N/A
2015,2,555,1570.60,1636.40
2015,2,556,#N/A,#N/A
2015,2,557,1546.98,1570.18
